0.915838	0.005900	0.013038	0.000068	0.003160	0.003365	0.002471	0.003168	0.014730	0.006221	0.004814	0.017657	0.002059	0.004224	0.001623	0.000204	0.000109	0.000068	0.000789	0.000495	0.000000	0.000000	0.000000	0.000000
0.969371	0.008975	0.001011	0.000074	0.004591	0.001660	0.002597	0.000268	0.000103	0.000605	0.000189	0.004708	0.000823	0.002662	0.000748	0.000015	0.000968	0.000112	0.000276	0.000245	0.000000	0.000000	0.000000	0.000000
0.915432	0.020867	0.001509	0.020422	0.013630	0.000568	0.014895	0.002028	0.007386	0.001286	0.000568	0.000093	0.000199	0.000107	0.000000	0.000097	0.000606	0.000218	0.000019	0.000069	0.000000	0.000000	0.000000	0.000000
0.928166	0.020611	0.000143	0.013469	0.014071	0.000732	0.013881	0.006987	0.000035	0.001179	0.000130	0.000191	0.000292	0.000048	0.000005	0.000015	0.000013	0.000002	0.000001	0.000030	0.000000	0.000000	0.000000	0.000000
0.926211	0.021279	0.000121	0.014255	0.013759	0.000710	0.013621	0.007740	0.000143	0.001112	0.000179	0.000285	0.000451	0.000077	0.000014	0.000013	0.000011	0.000000	0.000000	0.000019	0.000000	0.000000	0.000000	0.000000
0.007754	0.030877	0.001751	0.131304	0.161207	0.135305	0.403702	0.070894	0.004106	0.013694	0.016938	0.016203	0.001034	0.000017	0.000367	0.000919	0.000084	0.000926	0.001301	0.001618	0.000000	0.000000	0.000000	0.000000
0.155772	0.103735	0.008212	0.341628	0.102858	0.023594	0.121069	0.043340	0.018182	0.003174	0.010808	0.055505	0.000310	0.004604	0.002179	0.001426	0.001791	0.000371	0.001377	0.000067	0.000000	0.000000	0.000000	0.000000
0.097497	0.120529	0.021697	0.432975	0.066266	0.003158	0.053819	0.024619	0.023211	0.001795	0.016453	0.108563	0.003293	0.008906	0.002939	0.003470	0.003968	0.000455	0.005873	0.000514	0.000000	0.000000	0.000000	0.000000
0.633098	0.010480	0.025391	0.031248	0.004799	0.215854	0.004687	0.045616	0.011002	0.000913	0.002200	0.008575	0.000032	0.002148	0.001062	0.000547	0.000002	0.000413	0.001832	0.000100	0.000000	0.000000	0.000000	0.000000
0.954259	0.013529	0.001003	0.006399	0.009352	0.000046	0.007405	0.003929	0.000745	0.002226	0.000045	0.000058	0.000697	0.000005	0.000002	0.000227	0.000005	0.000009	0.000021	0.000039	0.000000	0.000000	0.000000	0.000000
0.020000	0.102266	0.033783	0.450688	0.003788	0.013411	0.000355	0.011452	0.022476	0.003521	0.023271	0.201786	0.005085	0.015485	0.004739	0.010300	0.022597	0.002006	0.041610	0.011381	0.000000	0.000000	0.000000	0.000000
0.969111	0.005369	0.002755	0.000088	0.006484	0.000172	0.004454	0.002219	0.001366	0.003605	0.000216	0.002387	0.001332	0.000214	0.000061	0.000030	0.000015	0.000001	0.000113	0.000007	0.000000	0.000000	0.000000	0.000000
0.129618	0.086617	0.007966	0.271737	0.050499	0.048499	0.061032	0.061652	0.096448	0.007315	0.024211	0.138859	0.004641	0.004510	0.000628	0.003730	0.000003	0.000259	0.000081	0.001693	0.000000	0.000000	0.000000	0.000000
0.966634	0.010400	0.000627	0.002970	0.006716	0.000097	0.003553	0.003058	0.001731	0.002604	0.000272	0.000674	0.000480	0.000001	0.000007	0.000065	0.000000	0.000000	0.000110	0.000001	0.000000	0.000000	0.000000	0.000000
0.826656	0.000922	0.002385	0.053013	0.005235	0.023018	0.017564	0.000460	0.020187	0.003502	0.001982	0.027464	0.014723	0.000019	0.000371	0.001448	0.000001	0.000298	0.000727	0.000024	0.000000	0.000000	0.000000	0.000000
0.956096	0.015259	0.000491	0.007341	0.008163	0.000002	0.005193	0.004181	0.000484	0.002200	0.000004	0.000001	0.000451	0.000057	0.000000	0.000014	0.000027	0.000001	0.000008	0.000028	0.000000	0.000000	0.000000	0.000000
0.967328	0.012021	0.000001	0.001494	0.000067	0.003995	0.001255	0.001446	0.003423	0.006004	0.000202	0.000397	0.000104	0.001630	0.000006	0.000020	0.000562	0.000000	0.000044	0.000001	0.000000	0.000000	0.000000	0.000000
0.475773	0.006785	0.000065	0.093729	0.079003	0.101433	0.187457	0.023843	0.006561	0.012370	0.001591	0.002109	0.000405	0.002816	0.000133	0.000142	0.000029	0.000269	0.005060	0.000429	0.000000	0.000000	0.000000	0.000000
0.952077	0.014680	0.000294	0.006938	0.009465	0.000048	0.008272	0.004434	0.000846	0.002521	0.000005	0.000097	0.000102	0.000000	0.000003	0.000054	0.000093	0.000056	0.000004	0.000010	0.000000	0.000000	0.000000	0.000000
0.594423	0.001441	0.000086	0.062527	0.059848	0.084977	0.153316	0.014911	0.003496	0.009948	0.000407	0.006926	0.000065	0.001656	0.000020	0.000263	0.000139	0.000079	0.005140	0.000333	0.000000	0.000000	0.000000	0.000000
0.861584	0.000171	0.000400	0.011898	0.012779	0.033979	0.045431	0.005254	0.008905	0.011172	0.002264	0.004029	0.000441	0.000298	0.001179	0.000054	0.000074	0.000030	0.000009	0.000050	0.000000	0.000000	0.000000	0.000000
0.934991	0.019084	0.000204	0.011847	0.012618	0.000485	0.011731	0.006538	0.000240	0.001664	0.000168	0.000084	0.000231	0.000041	0.000003	0.000019	0.000013	0.000006	0.000001	0.000031	0.000000	0.000000	0.000000	0.000000
0.953722	0.018559	0.000187	0.009239	0.006486	0.000079	0.003045	0.004787	0.000263	0.002304	0.000110	0.000323	0.000356	0.000453	0.000038	0.000000	0.000000	0.000003	0.000016	0.000033	0.000000	0.000000	0.000000	0.000000
0.960138	0.004067	0.000614	0.000857	0.000516	0.011472	0.007626	0.000108	0.003773	0.006933	0.001283	0.001879	0.000033	0.000113	0.000197	0.000106	0.000040	0.000050	0.000136	0.000059	0.000000	0.000000	0.000000	0.000000
0.022701	0.068145	0.001581	0.179767	0.173976	0.127102	0.321464	0.058421	0.009082	0.011063	0.003684	0.000115	0.007252	0.010820	0.000361	0.000170	0.002995	0.000105	0.000283	0.000913	0.000000	0.000000	0.000000	0.000000
0.925167	0.000054	0.006546	0.004312	0.000668	0.012337	0.018592	0.001126	0.007056	0.005871	0.013110	0.001467	0.001096	0.000727	0.000154	0.000213	0.000023	0.000010	0.001270	0.000200	0.000000	0.000000	0.000000	0.000000
0.009337	0.056261	0.000453	0.178406	0.186924	0.136480	0.322009	0.054467	0.007168	0.012922	0.000323	0.001538	0.011530	0.014153	0.000248	0.000407	0.004372	0.000202	0.001199	0.001602	0.000000	0.000000	0.000000	0.000000
0.007094	0.085568	0.000076	0.298463	0.129418	0.110011	0.190391	0.071783	0.027608	0.011173	0.004167	0.047974	0.003007	0.007851	0.001629	0.000675	0.000005	0.001269	0.000013	0.001826	0.000000	0.000000	0.000000	0.000000
0.821312	0.005429	0.000785	0.038740	0.010917	0.018859	0.010818	0.005724	0.043755	0.008604	0.001437	0.023979	0.001943	0.000837	0.000280	0.000435	0.005035	0.000549	0.000061	0.000501	0.000000	0.000000	0.000000	0.000000
0.949223	0.000054	0.000001	0.004315	0.000249	0.001914	0.000929	0.000033	0.024108	0.004361	0.000739	0.009008	0.000252	0.000276	0.000049	0.000347	0.003312	0.000314	0.000031	0.000485	0.000000	0.000000	0.000000	0.000000
0.975835	0.010705	0.000023	0.001514	0.001500	0.001622	0.000579	0.001955	0.001932	0.003584	0.000072	0.000366	0.000000	0.000004	0.000009	0.000020	0.000124	0.000020	0.000087	0.000049	0.000000	0.000000	0.000000	0.000000
0.044062	0.053540	0.000491	0.297055	0.113819	0.132984	0.205061	0.064758	0.011491	0.016459	0.003051	0.037694	0.000946	0.010276	0.001927	0.000740	0.002472	0.001380	0.000003	0.001790	0.000000	0.000000	0.000000	0.000000
0.957881	0.012650	0.001626	0.001109	0.000207	0.005738	0.000133	0.000541	0.003477	0.009140	0.000037	0.003099	0.000297	0.000029	0.000047	0.000105	0.000080	0.000603	0.000610	0.002592	0.000000	0.000000	0.000000	0.000000
0.926484	0.000396	0.002320	0.037335	0.000063	0.011560	0.001455	0.000000	0.002442	0.006319	0.000317	0.006599	0.000317	0.002829	0.000374	0.000537	0.000430	0.000213	0.000006	0.000005	0.000000	0.000000	0.000000	0.000000
0.978962	0.008934	0.000081	0.000279	0.001058	0.004072	0.000166	0.001094	0.000477	0.004184	0.000008	0.000131	0.000036	0.000153	0.000005	0.000003	0.000182	0.000035	0.000044	0.000096	0.000000	0.000000	0.000000	0.000000
0.971024	0.005946	0.000139	0.000293	0.000110	0.010567	0.003429	0.000001	0.001856	0.003855	0.000119	0.000525	0.000030	0.001072	0.000164	0.000173	0.000476	0.000031	0.000126	0.000063	0.000000	0.000000	0.000000	0.000000
0.974434	0.012793	0.000013	0.002425	0.002182	0.002446	0.000092	0.001664	0.000702	0.002110	0.000001	0.000100	0.000235	0.000343	0.000104	0.000060	0.000225	0.000011	0.000022	0.000039	0.000000	0.000000	0.000000	0.000000
0.962080	0.014738	0.000092	0.005246	0.006033	0.000125	0.004823	0.003351	0.000543	0.002636	0.000016	0.000064	0.000120	0.000000	0.000008	0.000064	0.000000	0.000008	0.000012	0.000041	0.000000	0.000000	0.000000	0.000000
